file_id,segment_id,start,end,type,duration,changepoint_timestamp,msg,emotion,comments,summary
AUGMENT33,AUGMENT33_0009,33,103,text,71,-1,"Actually, I have. I was thinking about signing up for a painting class.",joy,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0010,33,72,text,40,-1,That sounds awesome! When does it start?,joy,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0011,33,71,text,39,-1,Next week! I'm really excited about it.,joy,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0012,33,63,text,31,-1,Great! Let me know how it goes.,trust,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0013,33,78,text,46,-1,Definitely will. Thanks for the encouragement.,gratitude,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0014,33,53,text,21,-1,"No problem, any time.",trust,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0015,33,65,text,33,598,"Hey, I just remembered something.",surprise,The woman's surprise at remembering something significant marks a shift in the conversation's topic and energy. Her sudden recollection changes the direction of the conversation and introduces an exciting new possibility.,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0016,33,43,text,11,-1,What is it?,anticipation,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0017,33,80,text,48,-1,"We were supposed to meet up this weekend, right?",surprise,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0018,33,62,text,30,-1,"Oh shoot, I completely forgot!",disgust,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT33,AUGMENT33_0019,33,83,text,51,-1,"It's okay, don't worry about it. We can reschedule.",forgiveness,,"The conversation is about two people catching up and discussing their current situations. The conversation starts out neutral before shifting to topics related to emotions, such as sadness and joy."
AUGMENT34,AUGMENT34_0001,34,118,text,85,-1,"Hey, have you seen the news about the climate change protests happening this weekend?",anticipation,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0002,34,84,text,51,86,"Yeah, I have. I'm kind of nervous about it, though.",fear,"The speaker expresses fear about the protests, which leads to a shift in tone and creates an emotional change in the conversation.",The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0003,34,45,text,12,-1,Why is that?,neutral,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0004,34,133,text,100,-1,"Well, I've heard that they can get pretty intense and I don't want to get caught up in any violence.",fear,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0005,34,75,text,42,-1,I understand. It's important to stay safe.,neutral,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0006,34,89,text,56,295,"Yeah, but at the same time, I want to support the cause.",joy,"The speaker expresses joy and a desire to support the cause, which leads to a shift in tone and creates an emotional change in the conversation.",The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0007,34,103,text,70,-1,That's great! I think it's important to take action on climate change.,neutral,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0008,34,89,text,56,-1,Definitely. So are you planning on going to the protest?,anticipation,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0009,34,111,text,78,-1,"I'm not sure yet. I want to, but I also have a lot of work to do this weekend.",neutral,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0010,34,84,text,51,-1,"Yeah, I feel you. It's tough to balance everything.",neutral,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0011,34,138,text,105,611,Exactly. But I also don't want to sit on the sidelines while others are fighting for something important.,joy,"The speaker expresses joy and a desire to take action, which leads to a shift in tone and creates an emotional change in the conversation.",The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0012,34,85,text,52,-1,"I totally get that. So, what do you think you'll do?",anticipation,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0013,34,99,text,66,770,I think I'll try to make it out there for at least a little while.,anticipation,"The speaker expresses anticipation about attending the protest, which leads to a shift in tone and creates an emotional change in the conversation.",The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0014,34,76,text,43,-1,That's awesome! Maybe we can meet up there.,joy,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0015,34,59,text,26,-1,"Yeah, that would be great!",joy,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0016,34,102,text,69,-1,"Okay, let me know if you decide to go and we can plan a meeting spot.",neutral,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0017,34,45,text,12,-1,Sounds good!,neutral,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0018,34,57,text,24,-1,"Cool, talk to you later!",neutral,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT34,AUGMENT34_0019,34,37,text,4,-1,Bye!,neutral,,The conversation is about climate change protests and deciding whether or not to attend.
AUGMENT35,AUGMENT35_0001,35,60,text,26,-1,"Hey, how was your weekend?",neutral,,"The conversation is about two friends discussing their weekend and various personal topics, including a virus outbreak and their friendship."
AUGMENT35,AUGMENT35_0002,35,102,text,68,-1,"It was great, I went hiking and visited some friends. How about you?",joy,,"The conversation is about two friends discussing their weekend and various personal topics, including a virus outbreak and their friendship."
